BUYER_STATE,BUYER_COUNTY,YEAR,TOTAL_MME,BUYER_BUS_ACT,unique_buyers
ID,TETON,2011,5081390.134132,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",25
ID,TETON,2012,5750485.5857825,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",25
ID,TETON,2013,6683136.339587499,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",26
ID,TETON,2014,6684725.559471,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",24
ID,TETON,2015,7094530.314628399,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",18
ID,TETON,2016,6657208.472277,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",16
ID,TETON,2017,6335460.794410499,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",22
ID,TETON,2018,5206417.919534,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",25
ID,TETON,2019,4560237.300135,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",27
ID,TWIN FALLS,2006,50123571.32612525,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",151
ID,TWIN FALLS,2007,60549814.879971996,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",136
ID,TWIN FALLS,2008,64337177.60532825,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",128
ID,TWIN FALLS,2009,72091231.415501,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",132
ID,TWIN FALLS,2010,82522063.798849,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",131
ID,TWIN FALLS,2011,96001517.686686,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",133
ID,TWIN FALLS,2012,99403527.6973865,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",134
ID,TWIN FALLS,2013,101651214.9211,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",132
ID,TWIN FALLS,2014,105121472.10625249,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",129
ID,TWIN FALLS,2015,104154596.84015748,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",86
ID,TWIN FALLS,2016,99730452.36596899,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",90
ID,TWIN FALLS,2017,94365470.5844445,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",103
ID,TWIN FALLS,2018,87887208.78214899,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",109
ID,TWIN FALLS,2019,86031471.338149,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",100
ID,VALLEY,2006,5830036.485526999,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",47
ID,VALLEY,2007,7480265.678153001,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",43
ID,VALLEY,2008,7241852.2688609995,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",44
ID,VALLEY,2009,7594291.351098,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",37
ID,VALLEY,2010,8443286.760531,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",41
ID,VALLEY,2011,8869814.213594,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",38
ID,VALLEY,2012,9153581.505985,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",38
ID,VALLEY,2013,9961868.106397,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",38
ID,VALLEY,2014,10231708.427843,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",39
ID,VALLEY,2015,10457824.118285999,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",31
ID,VALLEY,2016,10065386.464127999,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",27
ID,VALLEY,2017,9553660.3734595,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",34
ID,VALLEY,2018,8394529.873493,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",32
ID,VALLEY,2019,7497805.656351,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",32
ID,WASHINGTON,2006,4412646.687139,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",25
ID,WASHINGTON,2007,3326051.594153,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",21
ID,WASHINGTON,2008,3825279.9774595,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",20
ID,WASHINGTON,2009,5585335.174676,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",19
ID,WASHINGTON,2010,6204702.327987,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",18
ID,WASHINGTON,2011,7035101.0165515,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",20
ID,WASHINGTON,2012,7404327.640312,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",23
ID,WASHINGTON,2013,7375197.7809190005,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",23
ID,WASHINGTON,2014,8251909.011325,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",24
ID,WASHINGTON,2015,8660226.460574,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",21
ID,WASHINGTON,2016,9158128.358714,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",20
ID,WASHINGTON,2017,9283075.588693,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",19
ID,WASHINGTON,2018,7673429.482112999,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",19
ID,WASHINGTON,2019,6649446.904860999,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",20
MS,ADAMS,2006,27594365.034829598,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",229
MS,ADAMS,2007,33647600.14396635,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",223
MS,ADAMS,2008,39623319.7630846,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",206
MS,ADAMS,2009,41336035.53169795,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",195
MS,ADAMS,2010,43936370.356171995,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",194
MS,ADAMS,2011,44501311.474693246,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",201
MS,ADAMS,2012,43282724.179106995,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",176
MS,ADAMS,2013,35751287.46465425,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",173
MS,ADAMS,2014,37186535.12182375,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",176
MS,ADAMS,2015,38248110.119131,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",76
MS,ADAMS,2016,36805254.027826995,"CANINE HANDLER,CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",68
MS,ADAMS,2017,30705368.318141997,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",65
MS,ADAMS,2018,24804421.682655998,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",50
MS,ADAMS,2019,21309272.033484995,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",41
MS,ALCORN,2006,42874709.35833355,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",270
MS,ALCORN,2007,48586185.41510305,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",300
MS,ALCORN,2008,47657448.61008775,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",220
MS,ALCORN,2009,63073017.71062825,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",217
MS,ALCORN,2010,73198080.88783325,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",199
MS,ALCORN,2011,77064751.969916,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",221
MS,ALCORN,2012,79257181.48658274,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",230
MS,ALCORN,2013,81479613.9889025,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",229
MS,ALCORN,2014,84235122.29048674,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",181
MS,ALCORN,2015,93631451.829255,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",77
MS,ALCORN,2016,91877092.07072699,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",88
MS,ALCORN,2017,93387495.37728049,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",75
MS,ALCORN,2018,85260860.758259,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",67
MS,ALCORN,2019,73763518.94466649,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",74
MS,AMITE,2006,3598991.75778225,"PRACTITIONER,RETAIL PHARMACY",26
MS,AMITE,2007,4421560.82697775,"PRACTITIONER,RETAIL PHARMACY",28
MS,AMITE,2008,4898756.010631,RETAIL PHARMACY,38
MS,AMITE,2009,5132322.0469025,"PRACTITIONER,RETAIL PHARMACY",39
MS,AMITE,2010,5499775.6912485,"PRACTITIONER,RETAIL PHARMACY",39
MS,AMITE,2011,5815591.05909,RETAIL PHARMACY,39
MS,AMITE,2012,6766279.757107249,RETAIL PHARMACY,38
MS,AMITE,2013,6234759.046476,RETAIL PHARMACY,39
MS,AMITE,2014,6623408.107301,RETAIL PHARMACY,25
MS,AMITE,2015,5735759.087086,RETAIL PHARMACY,12
MS,AMITE,2016,5615397.692414999,RETAIL PHARMACY,12
MS,AMITE,2017,5432200.372389999,RETAIL PHARMACY,12
MS,AMITE,2018,4817500.799904999,RETAIL PHARMACY,12
MS,AMITE,2019,4701722.631146,RETAIL PHARMACY,11
MS,ATTALA,2006,8862515.12857875,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",136
MS,ATTALA,2007,9412763.129105,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",126
MS,ATTALA,2008,12123671.3569961,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",124
MS,ATTALA,2009,13049561.95101725,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",126
MS,ATTALA,2010,16144785.957886,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",112
MS,ATTALA,2011,17320477.311428,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",128
MS,ATTALA,2012,17508658.403915,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",129
MS,ATTALA,2013,16580391.075697,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",121
MS,ATTALA,2014,16457189.286669,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",110
MS,ATTALA,2015,16737892.938190999,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",53
MS,ATTALA,2016,15134368.246105999,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",49
MS,ATTALA,2017,14085348.083452998,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",44
MS,ATTALA,2018,11068157.405361999,"CHAIN PHARMACY,HOSPITAL/CLINIC,RETAIL PHARMACY",42
MS,ATTALA,2019,10260226.812067999,"CHAIN PHARMACY,HOSPITAL/CLINIC,RETAIL PHARMACY",39
MS,BENTON,2006,1286541.95350025,"MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",17
MS,BENTON,2007,1581546.9689645,"MLP-NURSE PRACTITIONER,RETAIL PHARMACY",14
MS,BENTON,2008,2031674.0383545,"MLP-NURSE PRACTITIONER,RETAIL PHARMACY",16
MS,BENTON,2009,2983360.049241,"MLP-NURSE PRACTITIONER,RETAIL PHARMACY",14
MS,BENTON,2010,3123027.21318825,"MLP-NURSE PRACTITIONER,RETAIL PHARMACY",14
MS,BENTON,2011,3066727.6389805,"MLP-NURSE PRACTITIONER,RETAIL PHARMACY",14
MS,BENTON,2012,2928310.9992107498,"MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",17
MS,BENTON,2013,3153854.2793825,"PRACTITIONER,RETAIL PHARMACY",14
MS,BENTON,2014,3072907.1451109997,RETAIL PHARMACY,12
MS,BENTON,2015,3123093.8112319997,RETAIL PHARMACY,6
MS,BENTON,2016,3202141.6765339994,RETAIL PHARMACY,6
MS,BENTON,2017,2950820.0020399992,RETAIL PHARMACY,6
MS,BENTON,2018,2837058.8208819996,RETAIL PHARMACY,6
MS,BENTON,2019,2691534.529634,RETAIL PHARMACY,6
MS,BOLIVAR,2006,209057626.39648074,"CHAIN PHARMACY,HOSPITAL/CLINIC,MANUFACTURER,PRACTITIONER,RETAIL PHARMACY",213
MS,BOLIVAR,2007,270888655.9251593,"CHAIN PHARMACY,HOSPITAL/CLINIC,MANUFACTURER,PRACTITIONER,RETAIL PHARMACY",225
MS,BOLIVAR,2008,313558927.405571,"CHAIN PHARMACY,HOSPITAL/CLINIC,MANUFACTURER,PRACTITIONER,RETAIL PHARMACY",187
MS,BOLIVAR,2009,277723860.31183326,"CHAIN PHARMACY,HOSPITAL/CLINIC,MANUFACTURER,PRACTITIONER,RETAIL PHARMACY",192
MS,BOLIVAR,2010,264224053.18583074,"CHAIN PHARMACY,HOSPITAL/CLINIC,MANUFACTURER,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",204
MS,BOLIVAR,2011,236408472.081702,"CHAIN PHARMACY,HOSPITAL/CLINIC,MANUFACTURER,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",205
MS,BOLIVAR,2012,154470629.722256,"CHAIN PHARMACY,HOSPITAL/CLINIC,MANUFACTURER,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",225
MS,BOLIVAR,2013,185137728.34189248,"CHAIN PHARMACY,HOSPITAL/CLINIC,MANUFACTURER,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",211
MS,BOLIVAR,2014,197956340.91786775,"CHAIN PHARMACY,HOSPITAL/CLINIC,MANUFACTURER,PRACTITIONER,RETAIL PHARMACY",192
MS,BOLIVAR,2015,167755656.668949,"CHAIN PHARMACY,HOSPITAL/CLINIC,MANUFACTURER,PRACTITIONER,RETAIL PHARMACY",77
MS,BOLIVAR,2016,194749749.064266,"CHAIN PHARMACY,HOSPITAL/CLINIC,MANUFACTURER,PRACTITIONER,RETAIL PHARMACY",83
MS,BOLIVAR,2017,127660724.424543,"CHAIN PHARMACY,HOSPITAL/CLINIC,MANUFACTURER,PRACTITIONER,RETAIL PHARMACY",82
MS,BOLIVAR,2018,79775931.865893,"CHAIN PHARMACY,HOSPITAL/CLINIC,MANUFACTURER,PRACTITIONER,RETAIL PHARMACY",72
MS,BOLIVAR,2019,36041603.101554,"CHAIN PHARMACY,HOSPITAL/CLINIC,MANUFACTURER,PRACTITIONER,RETAIL PHARMACY",73
MS,CALHOUN,2006,4847857.40642225,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",124
MS,CALHOUN,2007,5229384.32987725,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",120
MS,CALHOUN,2008,4949117.29656525,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",99
MS,CALHOUN,2009,6068585.77598525,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",102
MS,CALHOUN,2010,6074122.79524775,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",99
MS,CALHOUN,2011,7083961.38306475,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",90
MS,CALHOUN,2012,7059168.242512249,"HOSPITAL/CLINIC,RETAIL PHARMACY",73
MS,CALHOUN,2013,6281462.281254251,"HOSPITAL/CLINIC,RETAIL PHARMACY",76
MS,CALHOUN,2014,5479619.731722,"HOSPITAL/CLINIC,RETAIL PHARMACY",76
MS,CALHOUN,2015,5673750.317294999,"CHAIN PHARMACY,HOSPITAL/CLINIC,RETAIL PHARMACY",36
MS,CALHOUN,2016,5131218.536581999,"CHAIN PHARMACY,HOSPITAL/CLINIC,RETAIL PHARMACY",31
MS,CALHOUN,2017,4748976.242705999,"HOSPITAL/CLINIC,RETAIL PHARMACY",30
MS,CALHOUN,2018,3669093.218064,"HOSPITAL/CLINIC,RETAIL PHARMACY",30
MS,CALHOUN,2019,3348738.661058,"HOSPITAL/CLINIC,RETAIL PHARMACY",29
MS,CARROLL,2006,351822.9942605,"PRACTITIONER,RETAIL PHARMACY",21
MS,CARROLL,2007,455931.425456,"PRACTITIONER,RETAIL PHARMACY",15
MS,CARROLL,2008,496360.713741,RETAIL PHARMACY,14
MS,CARROLL,2009,533586.955894,RETAIL PHARMACY,14
MS,CARROLL,2010,656768.12704775,RETAIL PHARMACY,14
MS,CARROLL,2011,1083428.405644,"MLP-NURSE PRACTITIONER,RETAIL PHARMACY",16
MS,CARROLL,2012,2882600.953899,"MLP-NURSE PRACTITIONER,RETAIL PHARMACY",16
MS,CARROLL,2013,2102044.160563,RETAIL PHARMACY,14
MS,CARROLL,2014,1142579.029894,RETAIL PHARMACY,14
MS,CARROLL,2015,1887232.3016149998,RETAIL PHARMACY,6
MS,CARROLL,2016,1074228.036019,RETAIL PHARMACY,6
MS,CARROLL,2017,817558.5401829999,RETAIL PHARMACY,6
MS,CARROLL,2018,436338.36538799986,RETAIL PHARMACY,6
MS,CARROLL,2019,458471.1544339997,RETAIL PHARMACY,6
MS,CHICKASAW,2006,8400446.29022375,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",115
MS,CHICKASAW,2007,8960125.773062501,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",121
MS,CHICKASAW,2008,8620196.51370765,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",99
MS,CHICKASAW,2009,9886320.58222675,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",94
MS,CHICKASAW,2010,11465093.02606825,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",97
MS,CHICKASAW,2011,13138584.76867025,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",113
MS,CHICKASAW,2012,13442403.32822875,"CHAIN PHARMACY,HOSPITAL/CLINIC,RETAIL PHARMACY",91
MS,CHICKASAW,2013,12223946.917281,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",106
MS,CHICKASAW,2014,12665483.267777499,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",83
MS,CHICKASAW,2015,11289527.753571,"CHAIN PHARMACY,HOSPITAL/CLINIC,RETAIL PHARMACY",36
MS,CHICKASAW,2016,10377475.497321498,"CHAIN PHARMACY,HOSPITAL/CLINIC,RETAIL PHARMACY",34
MS,CHICKASAW,2017,9371499.546172999,"CHAIN PHARMACY,HOSPITAL/CLINIC,RETAIL PHARMACY",41
MS,CHICKASAW,2018,9164320.355812998,"CHAIN PHARMACY,HOSPITAL/CLINIC,RETAIL PHARMACY",42
MS,CHICKASAW,2019,7934111.405756999,"CHAIN PHARMACY,HOSPITAL/CLINIC,RETAIL PHARMACY",39
MS,CHOCTAW,2006,2225333.1306315,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",52
MS,CHOCTAW,2007,2067991.471585,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",47
MS,CHOCTAW,2008,2216327.4292125003,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",43
MS,CHOCTAW,2009,2566436.92899525,"HOSPITAL/CLINIC,RETAIL PHARMACY",37
MS,CHOCTAW,2010,4147180.004462,"HOSPITAL/CLINIC,RETAIL PHARMACY",35
MS,CHOCTAW,2011,4593488.7749285,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",40
MS,CHOCTAW,2012,4620953.1646245,"HOSPITAL/CLINIC,RETAIL PHARMACY",37
MS,CHOCTAW,2013,5042419.3507004995,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",41
MS,CHOCTAW,2014,4422419.278509,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",40
MS,CHOCTAW,2015,4158178.783048999,"HOSPITAL/CLINIC,RETAIL PHARMACY",18
MS,CHOCTAW,2016,6573717.313219999,"HOSPITAL/CLINIC,RETAIL PHARMACY",17
MS,CHOCTAW,2017,3711742.034696999,"HOSPITAL/CLINIC,RETAIL PHARMACY",18
MS,CHOCTAW,2018,3101512.4267999995,"HOSPITAL/CLINIC,RETAIL PHARMACY",18
MS,CHOCTAW,2019,2553221.7265659994,"HOSPITAL/CLINIC,RETAIL PHARMACY",16
MS,CLAIBORNE,2006,2644301.017343,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",73
MS,CLAIBORNE,2007,1968359.062001,"HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",72
MS,CLAIBORNE,2008,7753355.909708001,"HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",71
MS,CLAIBORNE,2009,2594130.873643,"HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY",64
MS,CLAIBORNE,2010,2344934.998511,"HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",72
MS,CLAIBORNE,2011,2044849.499859,"HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",56
MS,CLAIBORNE,2012,1975237.979688,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",54
MS,CLAIBORNE,2013,2373613.1889184997,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",45
MS,CLAIBORNE,2014,3419907.322535,"HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",47
MS,CLAIBORNE,2015,4701655.146139001,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",19
MS,CLAIBORNE,2016,3495187.296615,"HOSPITAL/CLINIC,RETAIL PHARMACY",14
MS,CLAIBORNE,2017,2545053.2790329996,"HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",22
MS,CLAIBORNE,2018,1066805.1510629999,"HOSPITAL/CLINIC,RETAIL PHARMACY",18
MS,CLAIBORNE,2019,978325.1182505,"HOSPITAL/CLINIC,RETAIL PHARMACY",18
MS,CLARKE,2006,10687698.57154475,"DISTRIBUTOR,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",80
MS,CLARKE,2007,12795822.236163,"DISTRIBUTOR,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",72
MS,CLARKE,2008,17437463.0456412,"DISTRIBUTOR,HOSPITAL/CLINIC,PRACTITIONER-DW/275,RETAIL PHARMACY",77
MS,CLARKE,2009,20836225.484954998,"DISTRIBUTOR,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",72
MS,CLARKE,2010,23262048.472372,"DISTRIBUTOR,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/275,RETAIL PHARMACY",78
MS,CLARKE,2011,23347050.839617997,"DISTRIBUTOR,HOSPITAL/CLINIC,RETAIL PHARMACY",71
MS,CLARKE,2012,25232207.038762,"DISTRIBUTOR,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",73
